,feature,icc_value,c_down,c_up,sequence
3716,log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.85,0.82,0.89,dce_win
3717,log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.99,0.99,1.0,dce_wout
3718,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.94,0.92,0.95,dce_win
3719,log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,0.99,0.99,1.0,dce_wout
3720,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.73,0.67,0.78,dce_win
3721,log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.96,0.95,0.97,dce_wout
3722,log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.57,0.5,0.65,dce_win
3723,log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.98,0.97,0.99,dce_wout
3724,log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.94,0.93,0.96,dce_win
3725,log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.89,0.86,0.92,dce_wout
3726,log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.75,0.7,0.81,dce_win
3727,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.97,0.96,0.98,dce_wout
3728,log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.98,0.97,0.99,dce_win
3729,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.89,0.86,0.91,dce_wout
3730,log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.98,0.98,0.99,dce_win
3731,log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.79,0.74,0.84,dce_wout
3732,log-sigma-3-0-mm-3D_glszm_ZoneVariance,0.99,0.98,0.99,dce_win
3733,log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,1.0,1.0,1.0,dce_wout
3734,log-sigma-3-0-mm-3D_ngtdm_Busyness,0.96,0.95,0.97,dce_win
3735,log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.59,0.52,0.66,dce_wout
3736,log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.97,0.96,0.97,dce_win
3737,log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.96,0.95,0.97,dce_wout
3738,log-sigma-3-0-mm-3D_ngtdm_Complexity,0.98,0.98,0.99,dce_win
3739,log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.97,0.97,0.98,dce_wout
3740,log-sigma-3-0-mm-3D_ngtdm_Contrast,0.91,0.88,0.93,dce_win
3741,log-sigma-3-0-mm-3D_glszm_ZoneVariance,1.0,0.99,1.0,dce_wout
3742,log-sigma-3-0-mm-3D_ngtdm_Busyness,0.98,0.97,0.98,dce_wout
3743,log-sigma-3-0-mm-3D_ngtdm_Strength,0.95,0.94,0.96,dce_win
3744,log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.97,0.96,0.98,dce_wout
3745,log-sigma-3-0-mm-3D_gldm_DependenceEntropy,1.0,1.0,1.0,dce_win
3746,log-sigma-3-0-mm-3D_ngtdm_Complexity,0.99,0.98,0.99,dce_wout
3747,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.99,0.99,0.99,dce_win
3748,log-sigma-3-0-mm-3D_ngtdm_Contrast,0.94,0.93,0.96,dce_wout
3749,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce_win
3750,log-sigma-3-0-mm-3D_ngtdm_Strength,0.98,0.98,0.99,dce_wout
3751,log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.99,0.98,0.99,dce_win
3752,log-sigma-3-0-mm-3D_gldm_DependenceEntropy,1.0,1.0,1.0,dce_wout
3753,log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.99,0.99,dce_win
3754,log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,1.0,1.0,1.0,dce_win
3755,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.99,0.99,0.99,dce_wout
3756,log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.97,0.97,0.98,dce_win
3757,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.99,0.99,0.99,dce_wout
3758,log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_win
3759,log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.99,0.99,0.99,dce_wout
3760,log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.99,0.99,dce_wout
3761,log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.94,0.93,0.96,dce_win
3762,log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.94,0.92,0.95,dce_win
3763,log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,0.99,0.99,0.99,dce_wout
3764,log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis,0.92,0.89,0.94,dce_win
3765,log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,1.0,0.99,1.0,dce_wout
3766,log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_wout
3767,log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,dce_win
3768,log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.99,0.99,0.99,dce_wout
3769,log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.99,0.99,0.99,dce_win
3770,log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.85,0.81,0.88,dce_win
3771,log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.96,0.95,0.97,dce_wout
3772,log-sigma-4-0-mm-3D_firstorder_10Percentile,1.0,1.0,1.0,dce_win
3773,log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis,0.93,0.91,0.95,dce_wout
3774,log-sigma-4-0-mm-3D_firstorder_90Percentile,0.99,0.99,1.0,dce_win
3775,log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,dce_wout
3776,log-sigma-4-0-mm-3D_firstorder_Energy,0.98,0.98,0.99,dce_win
3777,log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,1.0,1.0,1.0,dce_wout
3778,log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.85,0.82,0.89,dce_wout
3779,log-sigma-4-0-mm-3D_firstorder_Entropy,1.0,1.0,1.0,dce_win
3780,log-sigma-4-0-mm-3D_firstorder_InterquartileRange,1.0,1.0,1.0,dce_win
3781,log-sigma-4-0-mm-3D_firstorder_10Percentile,1.0,1.0,1.0,dce_wout
3782,log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.93,0.9,0.94,dce_win
3783,log-sigma-4-0-mm-3D_firstorder_90Percentile,0.99,0.99,1.0,dce_wout
3784,log-sigma-4-0-mm-3D_firstorder_Maximum,0.98,0.97,0.98,dce_win
3785,log-sigma-4-0-mm-3D_firstorder_Energy,0.98,0.98,0.99,dce_wout
3786,log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
3787,log-sigma-4-0-mm-3D_firstorder_Entropy,1.0,1.0,1.0,dce_wout
3788,log-sigma-4-0-mm-3D_firstorder_Mean,0.99,0.99,0.99,dce_win
3789,log-sigma-4-0-mm-3D_firstorder_InterquartileRange,1.0,1.0,1.0,dce_wout
3790,log-sigma-4-0-mm-3D_firstorder_Median,0.98,0.98,0.99,dce_win
3791,log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.99,0.98,0.99,dce_wout
3792,log-sigma-4-0-mm-3D_firstorder_Minimum,0.98,0.98,0.99,dce_win
3793,log-sigma-4-0-mm-3D_firstorder_Maximum,1.0,0.99,1.0,dce_wout
3794,log-sigma-4-0-mm-3D_firstorder_Range,0.99,0.98,0.99,dce_win
3795,log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
3796,log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
3797,log-sigma-4-0-mm-3D_firstorder_Mean,0.99,0.99,0.99,dce_wout
3798,log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.99,0.99,0.99,dce_win
3799,log-sigma-4-0-mm-3D_firstorder_Median,0.99,0.98,0.99,dce_wout
3800,log-sigma-4-0-mm-3D_firstorder_Skewness,0.98,0.97,0.98,dce_win
3801,log-sigma-4-0-mm-3D_firstorder_Minimum,0.98,0.97,0.99,dce_wout
3802,log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.98,0.98,0.99,dce_win
3803,log-sigma-4-0-mm-3D_firstorder_Range,0.99,0.99,0.99,dce_wout
3804,log-sigma-4-0-mm-3D_firstorder_Uniformity,1.0,1.0,1.0,dce_win
3805,log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
3806,log-sigma-4-0-mm-3D_firstorder_Variance,1.0,1.0,1.0,dce_win
3807,log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.99,0.99,0.99,dce_wout
3808,log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.98,0.97,0.98,dce_win
3809,log-sigma-4-0-mm-3D_firstorder_Skewness,0.99,0.99,0.99,dce_wout
3810,log-sigma-4-0-mm-3D_glcm_ClusterProminence,1.0,1.0,1.0,dce_win
3811,log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.98,0.98,0.99,dce_wout
3812,log-sigma-4-0-mm-3D_glcm_ClusterShade,1.0,1.0,1.0,dce_win
3813,log-sigma-4-0-mm-3D_firstorder_Uniformity,1.0,1.0,1.0,dce_wout
3814,log-sigma-4-0-mm-3D_firstorder_Variance,0.99,0.99,1.0,dce_wout
3815,log-sigma-4-0-mm-3D_glcm_ClusterTendency,1.0,1.0,1.0,dce_win
3816,log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.98,0.98,0.99,dce_wout
3817,log-sigma-4-0-mm-3D_glcm_Contrast,1.0,1.0,1.0,dce_win
3818,log-sigma-4-0-mm-3D_glcm_Correlation,1.0,1.0,1.0,dce_win
3819,log-sigma-4-0-mm-3D_glcm_ClusterProminence,0.9,0.87,0.92,dce_wout
3820,log-sigma-4-0-mm-3D_glcm_DifferenceAverage,1.0,1.0,1.0,dce_win
3821,log-sigma-4-0-mm-3D_glcm_ClusterShade,0.89,0.86,0.92,dce_wout
3822,log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,1.0,1.0,1.0,dce_win
3823,log-sigma-4-0-mm-3D_glcm_ClusterTendency,0.99,0.99,1.0,dce_wout
3824,log-sigma-4-0-mm-3D_glcm_DifferenceVariance,1.0,1.0,1.0,dce_win
3825,log-sigma-4-0-mm-3D_glcm_Contrast,1.0,1.0,1.0,dce_wout
3826,log-sigma-4-0-mm-3D_glcm_Id,1.0,1.0,1.0,dce_win
3827,log-sigma-4-0-mm-3D_glcm_Correlation,0.99,0.99,1.0,dce_wout
3828,log-sigma-4-0-mm-3D_glcm_Idm,1.0,1.0,1.0,dce_win
3829,log-sigma-4-0-mm-3D_glcm_DifferenceAverage,1.0,1.0,1.0,dce_wout
3830,log-sigma-4-0-mm-3D_glcm_Idmn,0.94,0.92,0.96,dce_win
3831,log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,1.0,1.0,1.0,dce_wout
3832,log-sigma-4-0-mm-3D_glcm_Idn,0.95,0.93,0.96,dce_win
3833,log-sigma-4-0-mm-3D_glcm_DifferenceVariance,0.99,0.99,1.0,dce_wout
3834,log-sigma-4-0-mm-3D_glcm_Imc1,0.98,0.98,0.99,dce_win
3835,log-sigma-4-0-mm-3D_glcm_Id,1.0,1.0,1.0,dce_wout
3836,log-sigma-4-0-mm-3D_glcm_Imc2,1.0,1.0,1.0,dce_win
3837,log-sigma-4-0-mm-3D_glcm_Idm,1.0,1.0,1.0,dce_wout
3838,log-sigma-4-0-mm-3D_glcm_InverseVariance,1.0,1.0,1.0,dce_win
3839,log-sigma-4-0-mm-3D_glcm_Idmn,0.93,0.92,0.95,dce_wout
3840,log-sigma-4-0-mm-3D_glcm_JointAverage,0.98,0.97,0.98,dce_win
3841,log-sigma-4-0-mm-3D_glcm_Idn,0.96,0.95,0.97,dce_wout
3842,log-sigma-4-0-mm-3D_glcm_JointEnergy,1.0,1.0,1.0,dce_win
3843,log-sigma-4-0-mm-3D_glcm_Imc1,0.99,0.98,0.99,dce_wout
3844,log-sigma-4-0-mm-3D_glcm_JointEntropy,1.0,1.0,1.0,dce_win
3845,log-sigma-4-0-mm-3D_glcm_Imc2,1.0,1.0,1.0,dce_wout
3846,log-sigma-4-0-mm-3D_glcm_MCC,0.99,0.99,1.0,dce_win
3847,log-sigma-4-0-mm-3D_glcm_InverseVariance,1.0,1.0,1.0,dce_wout
3848,log-sigma-4-0-mm-3D_glcm_MaximumProbability,1.0,1.0,1.0,dce_win
3849,log-sigma-4-0-mm-3D_glcm_JointAverage,0.98,0.97,0.98,dce_wout
3850,log-sigma-4-0-mm-3D_glcm_SumAverage,0.98,0.97,0.98,dce_win
3851,log-sigma-4-0-mm-3D_glcm_JointEnergy,1.0,1.0,1.0,dce_wout
3852,log-sigma-4-0-mm-3D_glcm_JointEntropy,1.0,1.0,1.0,dce_wout
3853,log-sigma-4-0-mm-3D_glcm_SumEntropy,1.0,1.0,1.0,dce_win
3854,log-sigma-4-0-mm-3D_glcm_SumSquares,1.0,1.0,1.0,dce_win
3855,log-sigma-4-0-mm-3D_glcm_MCC,0.99,0.99,0.99,dce_wout
3856,log-sigma-4-0-mm-3D_glrlm_GrayLevelNonUniformity,0.98,0.98,0.99,dce_win
3857,log-sigma-4-0-mm-3D_glcm_MaximumProbability,1.0,1.0,1.0,dce_wout
3858,log-sigma-4-0-mm-3D_glcm_SumAverage,0.98,0.97,0.98,dce_wout
3859,log-sigma-4-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce_win
3860,log-sigma-4-0-mm-3D_glrlm_GrayLevelVariance,1.0,1.0,1.0,dce_win
3861,log-sigma-4-0-mm-3D_glcm_SumEntropy,1.0,1.0,1.0,dce_wout
3862,log-sigma-4-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.98,0.97,0.98,dce_win
3863,log-sigma-4-0-mm-3D_glcm_SumSquares,1.0,0.99,1.0,dce_wout
3864,log-sigma-4-0-mm-3D_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce_win
3865,log-sigma-4-0-mm-3D_glrlm_GrayLevelNonUniformity,0.98,0.97,0.98,dce_wout
3866,log-sigma-4-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.89,0.86,0.92,dce_win
3867,log-sigma-4-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce_wout
3868,log-sigma-4-0-mm-3D_glrlm_GrayLevelVariance,0.99,0.99,0.99,dce_wout
3869,log-sigma-4-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.95,0.94,0.96,dce_win
3870,log-sigma-4-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.98,0.98,0.99,dce_wout
3871,log-sigma-4-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.93,0.91,0.95,dce_win
3872,log-sigma-4-0-mm-3D_glrlm_RunEntropy,0.99,0.98,0.99,dce_win
3873,log-sigma-4-0-mm-3D_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce_wout
3874,log-sigma-4-0-mm-3D_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce_win
3875,log-sigma-4-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.97,0.96,0.98,dce_wout
3876,log-sigma-4-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce_win
3877,log-sigma-4-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.96,0.95,0.97,dce_wout
3878,log-sigma-4-0-mm-3D_glrlm_RunPercentage,1.0,1.0,1.0,dce_win
3879,log-sigma-4-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.92,0.89,0.94,dce_wout
3880,log-sigma-4-0-mm-3D_glrlm_RunEntropy,0.99,0.99,0.99,dce_wout
3881,log-sigma-4-0-mm-3D_glrlm_RunVariance,1.0,1.0,1.0,dce_win
3882,log-sigma-4-0-mm-3D_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce_win
3883,log-sigma-4-0-mm-3D_glrlm_RunLengthNonUniformity,0.99,0.99,0.99,dce_wout
3884,log-sigma-4-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.99,0.99,0.99,dce_win
3885,log-sigma-4-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce_wout
3886,log-sigma-4-0-mm-3D_glrlm_RunPercentage,1.0,1.0,1.0,dce_wout
3887,log-sigma-4-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9,0.87,0.92,dce_win
3888,log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformity,0.86,0.82,0.89,dce_win
3889,log-sigma-4-0-mm-3D_glrlm_RunVariance,1.0,1.0,1.0,dce_wout
3890,log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.94,0.93,0.96,dce_win
3891,log-sigma-4-0-mm-3D_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce_wout
3892,log-sigma-4-0-mm-3D_glszm_GrayLevelVariance,0.99,0.98,0.99,dce_win
3893,log-sigma-4-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.99,0.98,0.99,dce_wout
3894,log-sigma-4-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.98,0.98,0.99,dce_win
3895,log-sigma-4-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.88,0.85,0.91,dce_wout
3896,log-sigma-4-0-mm-3D_glszm_LargeAreaEmphasis,0.97,0.96,0.98,dce_win
3897,log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformity,0.88,0.85,0.91,dce_wout
3898,log-sigma-4-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.96,0.95,0.97,dce_win
3899,log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.94,0.92,0.96,dce_wout
3900,log-sigma-4-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.93,0.92,0.95,dce_win
3901,log-sigma-4-0-mm-3D_glszm_GrayLevelVariance,0.99,0.98,0.99,dce_wout
3902,log-sigma-4-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.91,0.88,0.93,dce_win
3903,log-sigma-4-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.98,0.98,0.99,dce_wout
3904,log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformity,0.8,0.75,0.84,dce_win
3905,log-sigma-4-0-mm-3D_glszm_LargeAreaEmphasis,0.98,0.98,0.99,dce_wout
3906,log-sigma-4-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.92,0.9,0.94,dce_wout
3907,log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.74,0.68,0.79,dce_win
3908,log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,0.42,0.35,0.5,dce_win
3909,log-sigma-4-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.95,0.94,0.96,dce_wout
3910,log-sigma-4-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.91,0.88,0.93,dce_win
3911,log-sigma-4-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.87,0.84,0.9,dce_wout
3912,log-sigma-4-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.62,0.56,0.69,dce_win
3913,log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformity,0.99,0.98,0.99,dce_wout
3914,log-sigma-4-0-mm-3D_glszm_ZoneEntropy,0.97,0.96,0.98,dce_win
3915,log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.87,0.83,0.9,dce_wout
3916,log-sigma-4-0-mm-3D_glszm_ZonePercentage,0.97,0.96,0.98,dce_win
3917,log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,0.73,0.67,0.78,dce_wout
3918,log-sigma-4-0-mm-3D_glszm_ZoneVariance,0.98,0.97,0.98,dce_win
3919,log-sigma-4-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.98,0.97,0.99,dce_wout
3920,log-sigma-4-0-mm-3D_ngtdm_Busyness,0.95,0.94,0.96,dce_win
3921,log-sigma-4-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.7,0.63,0.76,dce_wout
3922,log-sigma-4-0-mm-3D_ngtdm_Coarseness,0.96,0.95,0.97,dce_win
3923,log-sigma-4-0-mm-3D_glszm_ZoneEntropy,0.95,0.94,0.96,dce_wout
3924,log-sigma-4-0-mm-3D_ngtdm_Complexity,0.99,0.99,0.99,dce_win
3925,log-sigma-4-0-mm-3D_glszm_ZonePercentage,0.98,0.97,0.98,dce_wout
3926,log-sigma-4-0-mm-3D_ngtdm_Contrast,0.92,0.9,0.94,dce_win
3927,log-sigma-4-0-mm-3D_glszm_ZoneVariance,0.99,0.98,0.99,dce_wout
3928,log-sigma-4-0-mm-3D_ngtdm_Strength,0.91,0.88,0.93,dce_win
3929,log-sigma-4-0-mm-3D_ngtdm_Busyness,0.96,0.95,0.97,dce_wout
3930,log-sigma-4-0-mm-3D_gldm_DependenceEntropy,1.0,1.0,1.0,dce_win
3931,log-sigma-4-0-mm-3D_ngtdm_Coarseness,0.97,0.95,0.97,dce_wout
3932,log-sigma-4-0-mm-3D_gldm_DependenceNonUniformity,0.99,0.99,0.99,dce_win
3933,log-sigma-4-0-mm-3D_ngtdm_Complexity,0.99,0.99,1.0,dce_wout
3934,log-sigma-4-0-mm-3D_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce_win
3935,log-sigma-4-0-mm-3D_ngtdm_Contrast,0.95,0.93,0.96,dce_wout
3936,log-sigma-4-0-mm-3D_ngtdm_Strength,0.99,0.99,0.99,dce_wout
3937,log-sigma-4-0-mm-3D_gldm_DependenceVariance,0.98,0.98,0.99,dce_win
3938,log-sigma-4-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.99,0.99,dce_win
3939,log-sigma-4-0-mm-3D_gldm_DependenceEntropy,1.0,1.0,1.0,dce_wout
3940,log-sigma-4-0-mm-3D_gldm_GrayLevelVariance,1.0,1.0,1.0,dce_win
3941,log-sigma-4-0-mm-3D_gldm_DependenceNonUniformity,0.99,0.99,0.99,dce_wout
3942,log-sigma-4-0-mm-3D_gldm_HighGrayLevelEmphasis,0.98,0.97,0.99,dce_win
3943,log-sigma-4-0-mm-3D_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce_wout
3944,log-sigma-4-0-mm-3D_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_win
3945,log-sigma-4-0-mm-3D_gldm_DependenceVariance,0.99,0.98,0.99,dce_wout
3946,log-sigma-4-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.94,0.93,0.96,dce_win
3947,log-sigma-4-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.99,0.99,dce_wout
3948,log-sigma-4-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.95,0.93,0.96,dce_win
3949,log-sigma-4-0-mm-3D_gldm_GrayLevelVariance,0.99,0.99,1.0,dce_wout
3950,log-sigma-4-0-mm-3D_gldm_HighGrayLevelEmphasis,0.98,0.98,0.99,dce_wout
3951,log-sigma-4-0-mm-3D_gldm_LowGrayLevelEmphasis,0.94,0.92,0.95,dce_win
3952,log-sigma-4-0-mm-3D_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_wout
3953,log-sigma-4-0-mm-3D_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,dce_win
3954,log-sigma-4-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.98,0.97,0.98,dce_wout
3955,log-sigma-4-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.99,0.99,1.0,dce_win
3956,log-sigma-4-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.91,0.88,0.93,dce_win
3957,log-sigma-4-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.94,0.92,0.96,dce_wout
3958,log-sigma-5-0-mm-3D_firstorder_10Percentile,1.0,1.0,1.0,dce_win
3959,log-sigma-4-0-mm-3D_gldm_LowGrayLevelEmphasis,0.92,0.89,0.94,dce_wout
3960,log-sigma-5-0-mm-3D_firstorder_90Percentile,0.99,0.98,0.99,dce_win
3961,log-sigma-4-0-mm-3D_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,dce_wout
3962,log-sigma-5-0-mm-3D_firstorder_Energy,0.98,0.98,0.99,dce_win
3963,log-sigma-4-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.98,0.98,0.99,dce_wout
3964,log-sigma-5-0-mm-3D_firstorder_Entropy,1.0,1.0,1.0,dce_win
3965,log-sigma-4-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.85,0.82,0.89,dce_wout
3966,log-sigma-5-0-mm-3D_firstorder_InterquartileRange,1.0,1.0,1.0,dce_win
3967,log-sigma-5-0-mm-3D_firstorder_10Percentile,1.0,1.0,1.0,dce_wout
3968,log-sigma-5-0-mm-3D_firstorder_Kurtosis,0.94,0.93,0.96,dce_win
3969,log-sigma-5-0-mm-3D_firstorder_90Percentile,0.99,0.99,0.99,dce_wout
3970,log-sigma-5-0-mm-3D_firstorder_Maximum,0.97,0.96,0.98,dce_win
3971,log-sigma-5-0-mm-3D_firstorder_Energy,0.98,0.98,0.99,dce_wout
3972,log-sigma-5-0-mm-3D_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
3973,log-sigma-5-0-mm-3D_firstorder_Entropy,1.0,1.0,1.0,dce_wout
3974,log-sigma-5-0-mm-3D_firstorder_Mean,0.99,0.99,0.99,dce_win
3975,log-sigma-5-0-mm-3D_firstorder_InterquartileRange,1.0,0.99,1.0,dce_wout
3976,log-sigma-5-0-mm-3D_firstorder_Median,0.99,0.98,0.99,dce_win
3977,log-sigma-5-0-mm-3D_firstorder_Kurtosis,0.99,0.99,0.99,dce_wout
3978,log-sigma-5-0-mm-3D_firstorder_Minimum,0.99,0.99,0.99,dce_win
3979,log-sigma-5-0-mm-3D_firstorder_Maximum,1.0,1.0,1.0,dce_wout
3980,log-sigma-5-0-mm-3D_firstorder_Range,0.99,0.99,0.99,dce_win
3981,log-sigma-5-0-mm-3D_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
3982,log-sigma-5-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
3983,log-sigma-5-0-mm-3D_firstorder_Mean,0.99,0.99,0.99,dce_wout
3984,log-sigma-5-0-mm-3D_firstorder_RootMeanSquared,0.99,0.99,0.99,dce_win
3985,log-sigma-5-0-mm-3D_firstorder_Median,0.99,0.99,0.99,dce_wout
3986,log-sigma-5-0-mm-3D_firstorder_Skewness,0.98,0.97,0.99,dce_win
